gaz,liquid_tm,liquid,energy,water,nd,pressure_zad,pressure_buf,d,lin,kvch,сurrent,freq,vol,id
246.0,98.0,6.0,8.9,67.0,2661.0,12.600000004470349,13.028571411967278,18.0,13.0,83.99999994039536,33.842857122421265,52.0,1.602,516
249.33333325386047,104.0,6.0,9.4,67.0,2664.0,12.700000005960465,12.871428549289703,18.0,13.0,83.55555549263954,33.45714282989502,52.0,1.602,516
252.66666650772095,110.0,6.0,17.9,67.0,2667.0,12.800000007450581,12.71428568661213,18.0,13.0,83.11111104488373,33.071428537368774,52.0,1.602,516
256.0,116.0,6.0,8.8,67.0,2670.0,12.900000008940697,12.557142823934555,18.0,13.0,82.66666659712791,32.68571424484253,52.0,1.602,516
285.5,125.0,6.0,8.9,67.0,2673.0,13.0,12.4,18.0,13.0,82.2222221493721,32.3,52.0,1.602,516
315.0,134.0,6.0,6.8,67.0,2674.899999976158,13.0,12.4,18.0,13.0,81.77777770161629,32.27000000067055,52.0,1.602,516
269.5,126.5,6.035714287310839,16.1,67.0,2676.7999999523163,13.0,12.4,18.0,13.0,81.33333325386047,32.2400000013411,52.0,1.6114285709783436,516
224.0,119.0,6.071428574621677,8.5,67.0,2678.6999999284744,13.0,12.4,18.0,13.0,80.88888880610466,32.210000002011654,52.0,1.620857141956687,516
211.0,119.0,6.107142861932516,8.7,67.0,2680.5999999046326,13.0,12.4,18.0,13.0,80.44444435834885,32.180000002682206,52.0,1.6302857129350306,516
221.6666669845581,111.33333349227905,6.142857149243355,6.4,67.0,2682.4999998807907,13.0,12.4,18.0,13.0,79.99999991059303,32.15000000335276,52.0,1.639714283913374,516
232.3333339691162,103.6666669845581,6.1785714365541935,16.5,67.0,2684.399999856949,13.0,12.4,18.0,13.0,79.55555546283722,32.12000000402331,52.0,1.6491428548917175,516
243.0,96.0,6.214285723865032,8.2,67.0,2686.299999833107,13.0,12.4,18.0,13.0,79.1111110150814,32.09000000469386,52.0,1.658571425870061,516
227.0,112.0,6.25,10.0,67.0,2688.199999809265,13.0,12.4,18.0,13.0,78.66666656732559,32.060000005364415,52.0,1.668,516
245.5,122.5,6.125,8.6,67.0,2690.0999997854233,13.0,12.4,18.0,13.0,78.22222211956978,32.03000000603497,52.0,1.6350000001788139,516
264.0,133.0,6.0,11.8,67.0,2692.0,13.0,12.4,18.0,13.0,77.77777767181396,32.0,52.0,1.602,516
191.0,139.0,10.333333492279053,10.9,69.66666674613953,2678.666666984558,12.66666665673256,12.600000002980233,18.0,13.0,77.33333322405815,32.26666668057442,52.0,2.3489999790191654,516
95.5,69.5,14.666666984558105,5.3,72.33333349227905,2665.333333969116,12.333333313465118,12.800000005960465,18.0,13.0,76.88888877630234,32.533333361148834,52.0,3.0959999580383304,516
0.0,0.0,19.0,7.7,75.0,2652.0,12.0,13.0,18.0,13.0,76.44444432854652,32.80000004172325,52.0,3.843,516
293.0,110.0,17.666666626930237,13.3,75.0,2628.0,12.0,13.0,18.0,13.0,75.99999988079071,33.06666672229767,52.0,3.5733333282470703,516
195.33333587646484,73.33333206176758,16.333333253860474,8.1,75.0,2604.0,12.0,13.0,18.0,13.0,75.5555554330349,33.333333402872086,52.0,3.3036666564941406,516
97.66667175292969,36.666664123535156,15.0,6.2,75.0,2580.0,12.0,13.0,18.0,13.0,75.11111098527908,33.6,52.0,3.034,516
0.0,0.0,15.0,7.7,75.0,2594.3999996185303,12.0,13.0,18.0,13.0,74.66666653752327,33.39999999701977,52.0,3.034,516
0.0,0.0,15.0,11.4,75.0,2608.7999992370605,12.0,13.0,18.0,13.0,74.22222208976746,33.19999999403954,52.0,3.034,516
0.0,0.0,15.0,7.0,75.0,2623.199998855591,12.0,13.0,18.0,13.0,73.77777764201164,32.999999991059305,52.0,3.034,516
0.0,0.0,15.0,1.9,75.0,2637.599998474121,12.0,13.0,18.0,13.0,73.33333319425583,32.79999998807907,52.0,3.034,516
0.0,0.0,15.0,20.6,75.0,2652.0,12.0,13.0,18.0,13.0,72.88888874650002,32.59999998509884,52.0,3.034,516
0.0,0.0,15.0,7.7,73.75,2652.0,12.0,13.0,18.0,13.0,72.4444442987442,32.39999998211861,52.0,3.1857499983310698,516
0.0,0.0,15.0,5.5,72.5,2652.0,12.0,13.0,18.0,13.0,71.99999985098839,32.2,52.0,3.3374999966621397,516
50.0,0.25,15.0,8.2,71.25,2652.0,12.0,13.0,18.0,13.0,71.55555540323257,32.29000000357628,52.0,3.4892499949932096,516
100.0,0.5,15.0,12.6,70.0,2652.0,12.0,13.0,18.0,13.0,71.11111095547676,32.38000000715256,52.0,3.641,516
150.0,0.75,16.0,9.500000095367431,71.25,2648.75,11.75,12.75,18.0,12.5,70.66666650772095,32.47000001072884,52.0,3.691500001758337,516
200.0,1.0,17.0,6.4,72.5,2645.5,11.5,12.5,18.0,12.0,70.22222205996513,32.56000001430512,52.0,3.742000003516674,516
0.0,0.0,18.0,7.3,73.75,2642.25,11.25,12.25,18.0,11.5,69.77777761220932,32.650000017881396,52.0,3.792500005275011,516
241.0,25.0,19.0,14.1,75.0,2639.0,11.0,12.0,18.0,11.0,69.3333331644535,32.740000021457675,52.0,3.843,516
482.0,50.0,18.0,5.5,75.0,2633.0,11.0,12.0,18.0,11.0,68.88888871669769,32.830000025033954,52.0,3.6407499961853027,516
241.0,25.0,17.0,5.8,75.0,2627.0,11.0,12.0,18.0,11.0,68.44444426894188,32.92000002861023,52.0,3.4384999923706054,516
0.0,0.0,16.0,7.8,75.0,2621.0,11.0,12.0,18.0,11.0,67.99999982118607,33.01000003218651,52.0,3.236249988555908,516
194.0,93.0,15.0,10.9,75.0,2615.0,11.0,12.0,18.0,11.0,67.55555537343025,33.1,52.0,3.034,516
200.0,99.5,14.573333323001862,5.8,75.33333334326744,2615.0,11.0,12.0,18.0,11.0,67.11111092567444,33.02499999701977,52.0,2.9141666647195814,516
206.0,106.0,14.146666646003723,7.0,75.66666668653488,2615.0,11.0,12.0,18.0,11.0,66.66666647791862,32.94999999403954,52.0,2.794333329439163,516
219.0,119.5,13.719999969005585,11.2,76.00000002980232,2615.0,11.0,12.0,18.0,11.0,66.22222203016281,32.874999991059305,52.0,2.6744999941587446,516
232.0,133.0,13.293333292007446,7.4,76.33333337306976,2615.0,11.0,12.0,18.0,11.0,65.777777582407,32.79999998807907,52.0,2.5546666588783262,516
219.0,91.0,12.866666615009308,5.6,76.6666667163372,2615.0,11.0,12.0,18.0,11.0,65.33333313465118,32.72499998509884,52.0,2.434833323597908,516
221.0,104.0,12.44,6.3,77.0,2615.0,11.0,12.0,18.0,11.0,64.88888868689537,32.64999998211861,52.0,2.315,516
223.0,117.0,12.220000001192092,11.4,77.0,2615.0,11.0,12.0,18.0,11.0,64.44444423913956,32.574999979138376,52.0,2.2739999988675117,516
214.5,126.0,12.0,7.4,77.0,2615.0,11.0,12.0,18.0,11.0,63.99999979138374,32.5,52.0,2.233,516
206.0,135.0,13.0,4.8,77.5,2615.0,10.966666664928198,12.0,18.0,10.91666666418314,63.55555534362793,32.41666666418314,52.0,2.354250003576279,516
212.0,134.33333331346512,14.0,5.7,78.0,2615.0,10.933333329856396,12.0,18.0,10.83333332836628,63.111110895872116,32.33333332836628,52.0,2.4755000071525575,516
218.0,133.66666662693024,15.0,13.0,78.5,2615.0,10.899999994784594,12.0,18.0,10.74999999254942,62.6666664481163,32.24999999254942,52.0,2.596750010728836,516
224.0,133.0,16.0,5.0,79.0,2615.0,10.866666659712791,12.0,18.0,10.66666665673256,62.22222200036049,32.16666665673256,52.0,2.718,516
149.33333587646484,88.66666793823242,16.5,5.9,79.0,2615.0,10.83333332464099,12.0,18.0,10.583333320915699,61.777777552604675,32.0833333209157,52.0,2.8030000008940696,516
74.66667175292969,44.333335876464844,17.0,5.6,79.0,2615.0,10.8,12.0,18.0,10.5,61.33333310484886,32.0,52.0,2.8880000017881393,516
0.0,0.0,17.5,12.5,79.0,2615.0,10.916666667163373,12.16666667163372,18.0,10.58333333581686,60.88888865709305,31.949999999254942,52.0,2.973000002682209,516
0.0,0.0,18.0,6.4,79.0,2615.0,11.033333334326745,12.33333334326744,18.0,10.66666667163372,60.444444209337234,31.899999998509884,52.0,3.058,516
26.5,16.16666603088379,18.0,5.0,78.75,2615.0,11.150000001490117,12.500000014901161,18.0,10.75000000745058,59.99999976158142,31.849999997764826,52.0,3.094499999463558,516
53.0,32.33333206176758,18.0,12.7,78.5,2615.0,11.266666668653489,12.666666686534882,18.0,10.83333334326744,59.55555531382561,31.799999997019768,52.0,3.1309999989271162,516
79.5,48.49999809265137,18.0,5.7,78.25,2615.0,11.383333335816861,12.833333358168602,18.0,10.916666679084301,59.111110866069794,31.74999999627471,52.0,3.1674999983906744,516
106.0,64.66666412353516,18.0,4.9,78.0,2615.0,11.5,13.0,18.0,11.0,58.66666641831398,31.7,52.0,3.204,516
132.5,80.83333015441895,16.75,6.2,78.25,2616.857142806053,11.557142857462168,12.857142850756645,18.0,11.0,58.22222197055817,31.7,52.0,2.9552499988079073,516
159.0,97.0,15.5,10.9,78.5,2618.7142856121063,11.614285714924335,12.71428570151329,18.0,11.0,57.77777752280235,31.7,52.0,2.7064999976158144,516
208.0,105.0,14.25,4.8,78.75,2620.5714284181595,11.671428572386503,12.571428552269936,18.0,11.0,57.33333307504654,31.7,52.0,2.4577499964237215,516
173.33333206176758,87.5,13.0,7.2,79.0,2622.4285712242126,11.728571429848671,12.42857140302658,18.0,11.0,56.888888627290726,31.7,52.0,2.209,516
138.66666412353516,70.0,13.0,4.4,78.66666665673256,2624.285714030266,11.785714287310839,12.285714253783226,18.0,11.0,56.44444417953491,31.7,52.0,2.2440000001490117,516
103.99999618530273,52.5,13.0,10.4,78.33333331346512,2626.142856836319,11.842857144773006,12.142857104539871,18.0,11.0,55.9999997317791,31.7,52.0,2.2790000002980233,516
69.33332824707031,35.0,13.0,6.0,78.0,2628.0,11.9,12.0,18.0,11.0,55.555555284023285,31.7,52.0,2.314,516
34.66666030883789,17.5,13.0,7.6,78.0,2630.0,11.9,12.0,18.0,11.0,55.11111083626747,31.7,52.0,2.314,516
0.0,0.0,13.0,7.5,78.0,2632.0,11.9,12.0,18.0,11.0,54.66666638851166,31.7,52.0,2.314,516
88.33333587646484,27.0,13.0,7.8,78.0,2634.0,11.9,12.0,18.0,11.0,54.222221940755844,31.7,52.0,2.314,516
176.6666717529297,54.0,13.0,5.1,78.0,2636.0,11.9,12.0,18.0,11.0,53.77777749300003,31.7,52.0,2.314,516
265.0,81.0,13.0,6.0,78.0,2638.0,11.9,12.0,18.0,11.0,53.33333304524422,31.7,52.0,2.314,516
246.0,107.0,13.0,11.5,78.0,2640.0,11.9,12.0,18.0,11.0,52.8888885974884,31.7,52.0,2.314,516
237.5,96.5,13.0,5.7,78.0,2642.0,11.9,12.0,18.0,11.0,52.44444414973259,31.7,52.0,2.314,516
229.0,86.0,13.186666667461395,4.9,78.0,2644.0,11.9,12.0,18.0,11.0,51.999999701976776,31.7,52.0,2.346999999821186,516
222.0,96.5,13.37333333492279,5.9,78.0,2646.0,11.9,12.0,18.0,11.0,51.55555525422096,31.7,52.0,2.379999999642372,516
215.0,107.0,13.56,9.6,78.0,2648.0,11.9,12.0,18.0,11.0,51.11111080646515,31.7,52.0,2.413,516
226.0,109.0,12.78000002861023,4.6,78.5,2650.0,11.9,12.0,18.0,11.0,50.666666358709335,31.7,52.0,2.225999993562698,516
237.0,111.0,12.0,4.8,79.0,2652.0,11.9,12.0,18.0,11.0,50.22222191095352,31.7,52.0,2.039,516
248.0,113.0,14.0,12.0,79.0,2652.0,11.914285714365542,12.0,18.0,11.0,49.77777746319771,32.81428570747376,52.0,2.378,516
167.0,86.0,14.0,6.4,79.0,2652.0,11.928571428731084,12.0,18.0,11.0,49.333333015441895,33.92857141494751,52.0,2.378,516
212.0,100.0,10.0,4.4,78.0,2652.0,11.942857143096626,12.0,18.0,11.0,48.88888856768608,35.04285712242127,52.0,1.78,516
174.0,93.0,11.0,4.2,78.0,2652.0,11.957142857462168,12.0,18.0,11.0,48.44444411993027,36.15714282989502,52.0,1.958,516
136.0,86.0,14.0,6.4,78.0,2652.0,11.97142857182771,12.0,18.0,11.0,47.999999672174454,37.27142853736878,52.0,2.492,516
210.0,101.0,10.0,5.3,78.0,2652.0,11.985714286193252,12.0,18.0,11.0,47.55555522441864,38.38571424484253,52.0,1.78,516
185.0,101.0,11.0,5.8,77.0,2652.0,12.0,12.0,18.0,11.0,47.11111077666283,39.5,52.0,2.047,516
185.0,103.0,13.0,5.7,77.0,2652.8888888955116,12.0,12.0,18.0,11.0,46.66666632890701,39.01249998807907,52.0,2.419,516
185.0,105.0,13.0,9.2,78.0,2653.7777777910233,12.0,12.0,18.0,11.0,46.2222218811512,38.52499997615814,52.0,2.314,516
204.0,104.0,13.0,4.8,77.0,2654.666666686535,12.0,12.0,18.0,11.0,45.777777433395386,38.03749996423721,52.0,2.419,516
158.0,86.0,13.0,4.3,77.0,2655.5555555820465,12.0,12.0,18.0,11.0,45.33333298563957,37.549999952316284,52.0,2.419,516
284.0,92.0,13.0,9.1,78.0,2656.444444477558,12.0,12.0,18.0,11.0,44.88888853788376,37.062499940395355,52.0,2.314,516
207.5,94.5,12.0,4.0,78.0,2657.3333333730698,12.0,12.0,18.0,11.0,44.444444090127945,36.574999928474426,52.0,2.136,516
131.0,97.0,12.0,4.4,78.0,2658.2222222685814,12.0,12.0,18.0,11.0,43.99999964237213,36.0874999165535,52.0,2.136,516
158.0,136.0,12.0,5.5,77.0,2659.111111164093,12.0,12.0,18.0,11.0,43.55555519461632,35.6,52.0,2.233,516
289.0,101.0,12.0,12.9,78.0,2660.0,12.0,12.0,18.0,11.0,43.111110746860504,35.375000005960466,52.0,2.136,516
231.5,93.5,13.0,4.8,78.0,2660.0,12.0,12.16666667163372,18.0,11.16666667163372,42.66666629910469,35.15000001192093,52.0,2.314,516
174.0,86.0,13.0,4.6,77.0,2660.0,12.0,12.33333334326744,18.0,11.33333334326744,42.22222185134888,34.925000017881395,52.0,2.419,516
168.66666650772095,86.66666668653488,12.5,9.5,76.25,2660.0,12.0,12.500000014901161,18.0,11.500000014901161,41.77777740359306,34.70000002384186,52.0,2.392750000819564,516
163.3333330154419,87.33333337306976,12.0,5.2,75.5,2660.0,12.0,12.666666686534882,18.0,11.666666686534882,41.33333295583725,34.475000029802324,52.0,2.3665000016391278,516
158.0,88.0,11.5,4.2,74.75,2660.0,12.0,12.833333358168602,18.0,11.833333358168602,40.888888508081436,34.25000003576279,52.0,2.3402500024586916,516
153.0,81.66666650772095,11.0,4.3,74.0,2660.0,12.0,13.0,18.0,12.0,40.44444406032562,34.02500004172325,52.0,2.314,516
148.0,75.3333330154419,11.33333334326744,9.0,74.5,2658.7000000476837,12.0,13.0,18.0,12.0,40.0,33.8,52.0,2.331500000074506,516
143.0,69.0,11.666666686534882,4.2,75.0,2657.4000000953674,12.0,13.0,18.0,12.0,40.0,33.66666665971279,52.0,2.3490000001490117,516
144.5,70.0,12.000000029802322,4.2,75.5,2656.100000143051,12.0,13.0,18.0,12.0,40.0,33.53333331942558,52.0,2.3665000002235175,516
146.0,71.0,12.333333373069763,7.3,76.0,2654.800000190735,12.0,13.0,18.0,12.0,40.0,33.39999997913837,52.0,2.3840000002980233,516
147.5,72.0,12.666666716337204,4.5,76.5,2653.5000002384186,12.0,13.0,18.0,12.0,40.0,33.26666663885116,52.0,2.401500000372529,516
149.0,73.0,13.0,4.1,77.0,2652.2000002861023,12.0,13.0,18.0,12.0,40.0,33.133333298563954,52.0,2.419,516
151.66666674613953,72.66666665673256,14.0,4.3,67.0,2650.900000333786,12.0,13.0,18.0,12.0,40.0,33.0,52.0,3.738,516
154.33333349227905,72.33333331346512,11.0,10.9,77.0,2649.6000003814697,12.0,13.0,18.0,12.0,41.365853667259216,33.0,52.33333334326744,2.047,516
157.0,72.0,11.0,4.1,77.0,2648.3000004291534,12.0,13.0,18.0,12.0,42.73170733451843,33.0,52.66666668653488,2.047,516
159.0,74.33333325386047,9.0,4.3,74.0,2647.0,12.0,13.0,18.0,12.0,44.09756100177765,33.0,53.0,1.893,516
161.0,76.66666650772095,9.0,10.2,74.0,2646.142857134342,11.857142850756645,13.0,18.0,12.0,45.463414669036865,35.40000009536743,53.0,1.893,516
163.0,79.0,9.0,5.0,74.0,2645.2857142686844,11.71428570151329,13.0,18.0,12.0,46.82926833629608,37.80000019073486,53.0,1.893,516
161.16666662693024,77.83333337306976,9.0,4.1,74.0,2644.4285714030266,11.571428552269936,13.0,18.0,12.0,48.1951220035553,40.200000286102295,53.0,1.893,516
159.33333325386047,76.66666674613953,10.0,2.8,74.0,2643.571428537369,11.42857140302658,13.0,18.0,12.0,49.560975670814514,42.6,53.0,2.103,516
157.4999998807907,75.50000011920929,10.0,6.9,74.0,2642.714285671711,11.285714253783226,13.0,18.0,12.0,50.92682933807373,42.540000001341106,53.0,2.103,516
155.66666650772095,74.33333349227905,10.0,4.5,74.0,2641.857142806053,11.142857104539871,13.0,18.0,12.0,52.29268300533295,42.48000000268221,53.0,2.103,516
153.83333313465118,73.16666686534882,10.0,4.7,74.0,2641.0,11.0,13.0,18.0,12.0,53.65853667259216,42.420000004023315,53.0,2.103,516
152.0,72.0,10.0,9.7,74.0,2641.0,11.0,13.0,18.0,12.0,55.02439033985138,42.36000000536442,53.0,2.103,516
154.5,72.5,9.0,5.5,74.0,2641.0,11.0,13.0,18.0,12.0,56.390244007110596,42.300000006705524,53.0,1.893,516
157.0,73.0,9.0,4.9,75.0,2641.0,11.0,13.0,18.0,12.0,57.75609767436981,42.24000000804663,53.0,1.82,516
159.5,73.5,9.0,5.0,75.0,2641.0,11.0,13.0,18.0,12.0,59.12195134162903,42.18000000938773,53.0,1.82,516
162.0,74.0,9.0,3.5,74.0,2641.0,11.0,13.0,18.0,12.0,60.487805008888245,42.12000001072884,53.0,1.893,516
164.5,74.5,9.0,3.800000011920929,74.0,2641.0,11.0,13.0,18.0,12.0,61.85365867614746,42.06000001206994,53.0,1.893,516
167.0,75.0,9.0,4.1,74.0,2641.0,11.0,13.0,18.0,12.0,63.21951234340668,42.0,53.0,1.893,516
235.375,77.125,10.0,6.6,74.0,2637.571428537369,11.0,13.0,18.0,12.0,64.5853660106659,42.0,53.0,2.103,516
303.75,79.25,10.0,2.1,75.0,2634.1428570747375,11.0,13.0,18.0,12.0,65.95121967792511,42.0,53.0,2.023,516
372.125,81.375,10.0,8.489999866485595,74.0,2630.7142856121063,11.0,13.0,18.0,12.0,67.31707334518433,42.0,53.0,2.103,516
440.5,83.5,10.0,14.879999732971191,74.0,2627.285714149475,11.0,13.0,18.0,12.0,68.68292701244354,42.0,53.0,2.103,516
508.875,85.625,10.0,21.26999959945679,74.0,2623.857142686844,11.0,13.0,18.0,12.0,70.04878067970276,42.0,53.0,2.103,516
577.25,87.75,10.0,27.659999465942384,74.0,2620.4285712242126,11.0,13.0,18.0,12.0,71.41463434696198,42.0,53.0,2.103,516
645.625,89.875,10.0,34.04999933242798,74.0,2617.0,11.0,13.0,18.0,12.0,72.78048801422119,42.0,53.0,2.103,516
714.0,92.0,10.0,40.439999198913576,74.0,2604.916666984558,11.0,13.0,18.0,12.0,74.14634168148041,40.97000002861023,53.0,2.103,516
782.375,94.125,10.0,46.82999906539917,74.0,2592.833333969116,11.0,13.0,18.0,12.0,75.51219534873962,39.94000005722046,53.0,2.103,516
850.75,96.25,10.0,53.21999893188477,74.0,2580.7500009536743,11.0,13.0,18.0,12.0,76.87804901599884,38.91000008583069,53.0,2.103,516
919.125,98.375,10.0,59.60999879837036,74.0,2568.6666679382324,11.0,13.0,18.0,12.0,78.24390268325806,37.88000011444092,53.0,2.103,516
987.5,100.5,10.0,66.0,74.0,2556.5833349227905,11.0,13.0,18.0,12.0,79.60975635051727,36.85000014305115,53.0,2.103,516
1055.875,102.625,4.0,64.20000004768372,74.0,2544.5000019073486,11.0,13.0,18.0,12.0,80.97561001777649,35.82000017166138,53.0,0.841,516
1124.25,104.75,4.0,62.40000009536743,74.0,2532.4166688919067,11.0,13.0,18.0,12.0,82.3414636850357,34.790000200271606,53.0,0.841,516
1192.625,106.875,4.05,60.60000014305115,74.0,2520.333335876465,11.0,13.0,18.0,12.0,83.70731735229492,33.760000228881836,53.0,0.851,516
1261.0,109.0,4.287499997019768,58.80000019073486,74.0,2508.250002861023,11.0,13.0,18.0,12.0,85.07317101955414,32.730000257492065,53.0,0.9012500012516975,516
1329.375,111.125,4.524999994039535,57.0,74.0,2496.166669845581,11.0,13.0,18.0,12.0,86.43902468681335,31.7,53.0,0.9515000025033951,516
1397.75,113.25,4.762499991059303,67.01333332061768,74.0,2484.083336830139,11.0,13.0,18.0,12.0,87.80487835407257,31.65714285597205,53.0,1.0017500037550926,516
1466.125,115.375,5.0,77.02666664123535,74.0,2472.0,11.0,13.0,18.0,12.0,89.17073202133179,31.614285711944103,53.0,1.052,516
1534.5,117.5,5.0,87.03999996185303,74.0,2502.166666030884,11.0,13.0,18.0,12.0,90.536585688591,31.571428567916154,53.0,1.052,516
1602.875,119.625,5.0,97.0533332824707,74.0,2532.3333320617676,11.0,13.0,18.0,12.0,91.90243935585022,31.528571423888206,53.0,1.052,516
1671.25,121.75,5.0,107.06666660308838,74.0,2562.4999980926514,11.0,13.0,18.0,12.0,93.26829302310944,31.485714279860257,53.0,1.052,516
1739.625,123.875,5.0,117.07999992370605,74.0,2592.666664123535,11.0,13.0,18.0,12.0,94.63414669036865,31.44285713583231,53.0,1.052,516
1808.0,126.0,5.0,127.09333324432373,74.0,2622.833330154419,11.0,13.0,18.0,12.0,96.0,31.4,53.0,1.052,516
1876.375,128.125,5.0,137.1066665649414,74.0,2653.0,11.0,13.0,18.0,12.0,96.0,31.500000001490115,53.0,1.052,516
1944.75,130.25,5.0,147.11999988555908,74.0,2674.333333969116,11.0,12.83333332836628,18.0,12.0,96.0,31.60000000298023,53.0,1.052,516
2013.125,132.375,5.0,157.13333320617676,74.0,2695.6666679382324,11.0,12.66666665673256,18.0,12.0,96.0,31.700000004470347,53.0,1.052,516
2081.5,134.5,5.0,167.14666652679443,74.0,2717.0000019073486,11.0,12.499999985098839,18.0,12.0,96.0,31.800000005960463,53.0,1.052,516
2149.875,136.625,5.333333343267441,177.1599998474121,74.0,2738.333335876465,11.0,12.333333313465118,18.0,12.0,96.0,31.90000000745058,53.0,1.1220000002980233,516
2218.25,138.75,5.666666686534882,187.17333316802979,74.0,2759.666669845581,11.0,12.166666641831398,18.0,12.0,96.0,32.000000008940695,53.0,1.1920000005960465,516
2286.625,140.875,6.0,197.18666648864746,74.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.10000001043081,53.0,1.262,516
2355.0,143.0,6.0,207.2,74.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.20000001192093,53.0,1.262,516
1177.5,71.5,6.0,202.55925912857055,74.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.3,53.0,1.262,516
0.0,0.0,6.0,197.9185182571411,74.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.23857142701745,53.0,1.262,516
0.0,0.0,6.142857149243355,193.27777738571166,74.28571429848671,2781.0,11.0,12.0,18.0,12.0,96.0,32.1771428540349,53.0,1.2758571429997683,516
0.0,0.0,6.28571429848671,188.63703651428222,74.57142859697342,2781.0,11.0,12.0,18.0,12.0,96.0,32.11571428105235,53.0,1.2897142859995365,516
0.0,0.0,6.428571447730064,183.99629564285277,74.85714289546013,2781.0,11.0,12.0,18.0,12.0,96.0,32.0542857080698,53.0,1.3035714289993048,516
0.0,0.0,6.571428596973419,179.35555477142333,75.14285719394684,2781.0,11.0,12.0,18.0,12.0,96.0,31.99285713508725,53.0,1.317428571999073,516
0.0,0.0,6.714285746216774,174.71481389999389,75.42857149243355,2781.0,11.0,12.0,18.0,12.0,96.0,31.9314285621047,53.0,1.3312857149988413,516
0.0,0.0,6.857142895460129,170.07407302856444,75.71428579092026,2781.0,11.0,12.0,18.0,12.0,96.0,31.87,53.0,1.3451428579986096,516
0.0,0.0,7.0,165.433332157135,76.0,2781.0,11.0,12.0,18.0,12.0,96.0,31.799999999701978,53.0,1.359,516
0.0,0.0,7.0,160.79259128570556,78.5,2781.0,11.0,12.0,18.0,12.0,96.0,31.729999999403955,53.0,1.2175000038146973,516
0.0,0.0,7.0,156.1518504142761,81.0,2781.0,11.0,12.0,18.0,12.0,96.0,31.66,53.0,1.076,516
0.0,0.0,6.5,151.51110954284667,79.5,2781.0,11.0,12.0,18.0,12.0,96.0,31.78333333492279,53.0,1.0476666657477618,516
0.0,0.0,6.0,146.87036867141722,78.0,2781.0,11.0,12.0,18.0,12.0,96.0,31.90666666984558,53.0,1.0193333314955235,516
0.0,0.0,5.5,142.22962779998778,76.5,2781.0,11.0,12.0,18.0,12.0,96.0,32.03000000476837,53.0,0.9909999972432852,516
0.0,0.0,5.0,137.58888692855834,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.15333333969116,53.0,0.962666662991047,516
0.0,0.0,4.5,132.9481460571289,73.5,2781.0,11.0,12.0,18.0,12.0,96.0,32.27666667461395,53.0,0.9343333287388087,516
0.0,0.0,4.0,128.30740518569945,72.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.4,53.0,0.906,516
0.0,0.0,4.0,123.66666431427001,72.5,2781.0,11.0,12.0,18.0,12.0,96.0,32.385185185447334,53.0,0.8898333334773779,516
0.0,0.0,4.0,119.02592344284056,73.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.37037037089467,53.0,0.8736666669547558,516
0.0,0.0,4.0,114.38518257141112,73.5,2781.0,11.0,12.0,18.0,12.0,96.0,32.355555556342004,53.0,0.8575000004321337,516
0.0,0.0,4.0,109.74444169998168,74.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.34074074178934,53.0,0.8413333339095116,516
0.0,0.0,4.0,105.10370082855223,74.5,2781.0,11.0,12.0,18.0,12.0,96.0,32.325925927236675,53.0,0.8251666673868895,516
0.0,0.0,4.0,100.46295995712279,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.31111111268401,53.0,0.809,516
0.0,0.0,4.0,95.82221908569335,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.296296298131345,53.0,0.809,516
0.0,0.0,4.0,91.1814782142639,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.28148148357868,53.0,0.809,516
0.0,0.0,4.0,86.54073734283446,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.266666669026016,53.0,0.809,516
0.0,0.0,4.0,81.9,75.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.25185185447335,53.0,0.809,516
0.0,0.0,4.0,81.9,58.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.237037039920686,53.0,1.359,516
0.0,0.0,5.0,81.9,50.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.22222222536802,53.0,2.023,516
0.0,0.0,5.0,81.9,50.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.20740741081536,53.0,2.023,516
0.0,0.0,5.0,81.9,50.0,2781.0,11.0,12.0,18.0,12.0,96.0,32.19259259626269,53.0,2.023,516
0.0,0.0,5.0,81.9,50.0,2781.857142865658,11.0,12.0,18.0,12.0,96.0,32.17777778171003,53.0,2.023,516
0.0,0.0,5.0,81.9,50.0,2782.7142857313156,11.0,12.0,18.0,12.0,96.0,32.16296296715736,53.0,2.023,516
0.0,0.0,5.0,81.9,55.0,2783.5714285969734,11.0,12.0,18.0,12.0,96.0,32.1481481526047,53.0,1.82,516
0.0,0.0,5.0,81.9,55.0,2784.428571462631,11.0,12.0,18.0,12.0,96.0,32.13333333805203,53.0,1.82,516
